uid,rank,activity,type
tm:c3e762f6e6714c57bb0f6a23f6082dc8,1,R2,maintenance_tasks
tm:00a4cb82e1794ecf86d43bd99a1adf56,4,R1,maintenance_tasks
tm:afc713149ef24269b499f8999b3172c8,4,R2,maintenance_tasks
tm:a2209f724c274ea3b4bea6af1b7dbaee,5,R2,maintenance_tasks
tm:f29c9e277539492c9ac63924e1d61766,2,R2,maintenance_tasks
tm:eb7577d24352405dac25e1d76d247a81,5,R1,maintenance_tasks
tm:ea6fd3270ac94401b2bfb1ed473eedb0,6,R1,maintenance_tasks
tm:59b74f8d44e045fdbe7ac6bcc4014e4c,3,R2,maintenance_tasks
tm:c90961fdfa3f486ca49ba471f2b21d89,7,R1,maintenance_tasks
tm:7b4f40c83ed64b8c8225aea102b711b0,8,R1,maintenance_tasks
tm:a70f7c03fed44b8a9b091266eec881d2,9,R1,maintenance_tasks
tm:497f1a0c06184ce6b337402cf4f28768,10,R1,maintenance_tasks
tm:b03f3e15b8094b4f97b633875472b3e8,6,R2,maintenance_tasks
tm:e1b5ff2f1216499fb6163d7ae906e74c,7,R2,maintenance_tasks
tm:f48399008df44b2795918d593d348990,4,R2,maintenance_tasks
tm:38ada9ec51d144389696fbabffe3ea6d,0,R1,maintenance_tasks
tm:19baf81539a542f6b87b97908722ec26,1,R1,maintenance_tasks
tm:3f43e9ecb142459e83a930f7953919d1,0,R2,maintenance_tasks
tm:d4c0e6d3a5444d0f965b87cdecab8990,0,R2,maintenance_tasks
tm:1477aa9598fc4693afd23689df67492d,2,R1,maintenance_tasks
tm:d9765438b1074c8aa5a54cb01682ce62,3,R1,maintenance_tasks
tm:2f7618e740d14e8189b84314482dfd58,1,R2,maintenance_tasks
tm:94e14e3ddb394fb7acac3f9a27678491,1,R2,maintenance_tasks
tm:3c29d815b1f64cc7bcb88d40c605b17b,4,R1,maintenance_tasks
tm:4f41a82ae7d94e16a75f406b296e79e4,5,R1,maintenance_tasks
tm:25f5df065de5422da31baab7ac5ce28f,2,R2,maintenance_tasks
tm:79c45cfc103a4c18b5b4aa681587116e,2,R2,maintenance_tasks
tm:36fb26f407ae4b29b70a8b27994d3890,6,R1,maintenance_tasks
tm:fea2d56c27264524af518b3808f998bf,7,R1,maintenance_tasks
tm:80c7cd8647104748811bc85dc5b99a23,3,R2,maintenance_tasks
tm:0ccb6b094da149cc81560303faeb0ffd,8,R1,maintenance_tasks
tm:77be01ede85d4737b17d2f81be9ecd52,9,R1,maintenance_tasks
tm:d4beb353286c41baa8bf1bc9236e35c3,10,R1,maintenance_tasks
tm:dd32cf034e1b4150a0a2ec5531001ecf,11,R1,maintenance_tasks
tm:d5d31765a4104fe3978b30918e2673ce,12,R1,maintenance_tasks
tm:b9480d495b1e493986e1722f62388362,3,R2,maintenance_tasks
tm:48d55c711835488a8da5446e4a10bf6b,4,R2,maintenance_tasks
tm:96983caa81174d8699ce6b1a0460ca92,4,R2,maintenance_tasks
tm:0666377bf54b49c28f72aaa53a96a4b6,5,R2,maintenance_tasks
tm:e805b02a6a0b4497bb8c2c690d56b757,5,R2,maintenance_tasks
tm:f99393d8cf1f4d4baa0e0edfad07e475,0,R1,maintenance_tasks
tm:dd662b0e6f1e43bfa85409e4f8609950,0,R2,maintenance_tasks
tm:91e60ddc7cb147359b7a05262b82768d,0,R2,maintenance_tasks
tm:e5a75efdd23a4b9c88010bfd37d21742,1,R1,maintenance_tasks
tm:23e00655556840dd833047c6ad512f00,1,R2,maintenance_tasks
tm:03ec6c5a9da14ef093315eb6461baa74,1,R2,maintenance_tasks
tm:228519a8863b41f1b960a63e04d4c102,2,R1,maintenance_tasks
tm:4c9eba618ed846adbe9fdf8c0f673a72,2,R2,maintenance_tasks
tm:620e22bc00fe4a07b1e7ceb2e4995788,2,R2,maintenance_tasks
tm:4afe9eca5f0048fa820ef618986dceaf,3,R1,maintenance_tasks
tm:ea0e5c9eee724789b44fcbfcf7d71012,4,R1,maintenance_tasks
tm:eeb4d1aa478e49219d9212f28210eacc,5,R1,maintenance_tasks
tm:be931043953a47e3baabc78ff2ec7ad9,6,R1,maintenance_tasks
tm:e61727f1355a43bca8b0989036978fee,3,R2,maintenance_tasks
tm:1295f3e34b694ce7921b31a923199953,3,R2,maintenance_tasks
tm:021dc5a45a8e49ac9fbbb0bdd9858a39,0,R1,maintenance_tasks
tm:d5e2218ddf99402f924da5b8c9604eee,0,R2,maintenance_tasks
tm:d52e45a6204d43deb07a71d59bca8e02,1,R2,maintenance_tasks
tm:f0a5174526f84a1084381f8a6904c275,0,R2,maintenance_tasks
tm:c75fe5648a624599b921ad2503bb7569,1,R1,maintenance_tasks
tm:c4da7c2922fa4a638c608260507ab581,2,R2,maintenance_tasks
tm:294b094290054056a3bb202d5adf1a8a,3,R2,maintenance_tasks
tm:808c4a97e156467fa4c45d40545af453,1,R2,maintenance_tasks
tm:a39c776e1cab48bc8f932d45bf13f53e,2,R1,maintenance_tasks
tm:4c83af9bd2c1403198e916cf0de9583b,4,R2,maintenance_tasks
tm:76e274980fc54f55a362ba0d23a78463,2,R2,maintenance_tasks
tm:08dbd21e2286457eb281081e98756520,3,R1,maintenance_tasks
tm:7ee7b939d12a4cda81ede1f3e5b6ee6e,3,R2,maintenance_tasks
tm:f5d6884c572b4b279c9daad6daa7ca6d,4,R1,maintenance_tasks
tm:5eb80cf7df754f2d973876c88d58cc3e,4,R2,maintenance_tasks
tm:6e82f4a09cb34693a95047cb3244adf8,5,R1,maintenance_tasks
tm:720308263f7041cebe2a78230d5184e5,6,R1,maintenance_tasks
tm:a8bcde073d8e49bc85a1b6ea1aeccc65,5,R2,maintenance_tasks
tm:8cbc05bcf16845528356f08e6aa082f6,6,R2,maintenance_tasks
tm:cae60878b0e94364b2b4300280b01493,5,R2,maintenance_tasks
tm:c2e7950442bc444195f33b0710162c2e,0,R1,maintenance_tasks
tm:b81aa844948540c79ec5d60e8f7a5865,0,R2,maintenance_tasks
tm:1b9741d1423f4f9ba68b45a728d28fd4,1,R2,maintenance_tasks
tm:331266ee595d4d0e88a163c075f8750d,0,R2,maintenance_tasks
tm:e6272fc4bbf449b69f6c84097964c212,1,R1,maintenance_tasks
tm:839dba2926fb42e98797166339aef64c,2,R2,maintenance_tasks
tm:9586ebda49424d2899155758b36db10a,3,R2,maintenance_tasks
tm:d894df3be9a7405bbd89f8abebe28ad4,1,R2,maintenance_tasks
tm:9be29277020947c593f3c0342359bd36,2,R1,maintenance_tasks
tm:489721785a6e43678827d24ef692e58d,2,R2,maintenance_tasks
tm:bb5b8ca3fb5d47a5a5c641d7a79da169,3,R1,maintenance_tasks
tm:0129d22a50bc47b38448a1cd228ecb4d,3,R2,maintenance_tasks
tm:d976abd251134ef3b6febfe0550488eb,4,R1,maintenance_tasks
tm:a91f2aa62b5f45c5b68282cb93bc679b,5,R1,maintenance_tasks
tm:f932a77ae2dc4d2788f2a01baae0bb1a,6,R1,maintenance_tasks
tm:f1f5a19607d2492b8f064415a2b5e419,4,R2,maintenance_tasks
tm:9768ff089a0e42bcb4b38dfb6c4eb92c,5,R2,maintenance_tasks
tm:ef07d62f614a464394ad54ef7b7f66d6,4,R2,maintenance_tasks
