task_id,exp_id,start_time,end_time,ressource_id
tf:007fa3fb5c004fa4ad8ea60522698630,exp:057ddff2930c4c49a1ae2a4736575404,770.0,778.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:0793e4da7b684f9b8e6b34a0ebd86320,exp:057ddff2930c4c49a1ae2a4736575404,778.0,784.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:3c9b7068848a46b4b5497d0773e9aa98,exp:057ddff2930c4c49a1ae2a4736575404,784.0,785.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:84167b6807bd42a094ca9ef5dd827544,exp:057ddff2930c4c49a1ae2a4736575404,785.0,786.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:4b625b34666c4cdc80567af370135014,exp:057ddff2930c4c49a1ae2a4736575404,786.0,794.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:ddf059fbc5bf400aa025d5ff426a2efd,exp:057ddff2930c4c49a1ae2a4736575404,794.0,803.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:497cb40c910a44238e76d67642558c69,exp:057ddff2930c4c49a1ae2a4736575404,803.0,806.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:5aa3d48b53e7466697503f1a3385fdae,exp:057ddff2930c4c49a1ae2a4736575404,811.0,824.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:87c1a2fbd705445a91ba66d1ee788bd8,exp:057ddff2930c4c49a1ae2a4736575404,708.0,718.5,ma:b301f78b09f94e4f80131d7818df033a
tf:0469c54420e547099e85ad6fb2c4c74c,exp:057ddff2930c4c49a1ae2a4736575404,718.5,720.0,ma:b301f78b09f94e4f80131d7818df033a
tf:fade47da87ad4c46b580c2e8cdd03cd4,exp:057ddff2930c4c49a1ae2a4736575404,720.0,723.0,ma:b301f78b09f94e4f80131d7818df033a
tf:ef06b3f8c4e64d82be2df7c88cf52ed7,exp:057ddff2930c4c49a1ae2a4736575404,723.0,729.0,ma:b301f78b09f94e4f80131d7818df033a
tf:7460f67c51b3474bbcb328ccf5d8a0f5,exp:057ddff2930c4c49a1ae2a4736575404,729.0,730.5,ma:b301f78b09f94e4f80131d7818df033a
tf:3d3a5d63da764ff5b3ea955a40cdd42b,exp:057ddff2930c4c49a1ae2a4736575404,730.5,735.0,ma:b301f78b09f94e4f80131d7818df033a
tf:f7a2a9ab81dc41b88e058079aa253443,exp:057ddff2930c4c49a1ae2a4736575404,824.5,826.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:3640073139344f4fa3514e1de11f20b7,exp:057ddff2930c4c49a1ae2a4736575404,735.0,745.5,ma:b301f78b09f94e4f80131d7818df033a
tf:e19ae9a746c44644beb222775eda20ef,exp:057ddff2930c4c49a1ae2a4736575404,782.0,789.0,ma:8e508633942f467daba058fd25409e2b
tf:f687df1c1dd14624b1c8512e0d1a0cf8,exp:057ddff2930c4c49a1ae2a4736575404,826.5,832.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:90ad792e6f4d474b87b2d76c33dc37a0,exp:057ddff2930c4c49a1ae2a4736575404,832.5,839.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:ff92c541d92548998f74d70a3338e628,exp:057ddff2930c4c49a1ae2a4736575404,745.5,750.0,ma:b301f78b09f94e4f80131d7818df033a
tf:0b63a28e3fff4326b50292c8368f2cbc,exp:057ddff2930c4c49a1ae2a4736575404,750.0,753.0,ma:b301f78b09f94e4f80131d7818df033a
tf:d244d8b07a684cb890189293cac97a0b,exp:057ddff2930c4c49a1ae2a4736575404,789.0,792.0,ma:8e508633942f467daba058fd25409e2b
tf:387b66874572481a89c88695ce611714,exp:057ddff2930c4c49a1ae2a4736575404,792.0,793.0,ma:8e508633942f467daba058fd25409e2b
tf:fcbd27b98ff64635925c26a2eac7bf0e,exp:057ddff2930c4c49a1ae2a4736575404,793.0,800.0,ma:8e508633942f467daba058fd25409e2b
tf:da2983dbf26e4322afbfde37f3b25912,exp:057ddff2930c4c49a1ae2a4736575404,839.5,843.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:b95aae6a040c473cb04ada04cfb30634,exp:057ddff2930c4c49a1ae2a4736575404,758.0,768.5,ma:b301f78b09f94e4f80131d7818df033a
tf:d4a90c47282744b7b5146ecf5c955b84,exp:057ddff2930c4c49a1ae2a4736575404,800.0,809.0,ma:8e508633942f467daba058fd25409e2b
tf:3c1cc762eced453ebfb35f340e4cc420,exp:057ddff2930c4c49a1ae2a4736575404,809.0,814.0,ma:8e508633942f467daba058fd25409e2b
tf:5bd176a77964424facc57dd8fe898199,exp:057ddff2930c4c49a1ae2a4736575404,814.0,820.0,ma:8e508633942f467daba058fd25409e2b
tf:d56ffc86f6834020949fb39f3cc1ccbd,exp:057ddff2930c4c49a1ae2a4736575404,848.5,850.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:06e2c273fa3e4c409ee4e8f5443329fe,exp:057ddff2930c4c49a1ae2a4736575404,850.5,864.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:1e2a0ee8e5e2415dba460572df3b6965,exp:057ddff2930c4c49a1ae2a4736575404,864.0,874.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:364b21934ede44e0ab0918e138a2b532,exp:057ddff2930c4c49a1ae2a4736575404,825.0,834.0,ma:8e508633942f467daba058fd25409e2b
tf:d85cab6ae04e44d784592dd4ee9d64c9,exp:057ddff2930c4c49a1ae2a4736575404,834.0,837.0,ma:8e508633942f467daba058fd25409e2b
tf:ebbcbaf54a2a473881e9323247c78a53,exp:057ddff2930c4c49a1ae2a4736575404,837.0,842.0,ma:8e508633942f467daba058fd25409e2b
tf:b3b5ff6835a1461ab0540924c79e3f43,exp:057ddff2930c4c49a1ae2a4736575404,842.0,843.0,ma:8e508633942f467daba058fd25409e2b
tf:28b1086a27e04ab7aa99182ac6dab3f4,exp:057ddff2930c4c49a1ae2a4736575404,843.0,844.0,ma:8e508633942f467daba058fd25409e2b
tf:7a51411227594617a2a0944e6664b3cf,exp:057ddff2930c4c49a1ae2a4736575404,844.0,846.0,ma:8e508633942f467daba058fd25409e2b
tf:962b83b859554e5abf4bbf6c824dd318,exp:057ddff2930c4c49a1ae2a4736575404,846.0,849.0,ma:8e508633942f467daba058fd25409e2b
tf:c7297679063349a3a0069d6ad198933f,exp:057ddff2930c4c49a1ae2a4736575404,849.0,858.0,ma:8e508633942f467daba058fd25409e2b
tf:37a4b27be2eb4bacbb61c6f14a399f1b,exp:057ddff2930c4c49a1ae2a4736575404,879.5,887.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:a9f61aaeb2964815add089a2da65e450,exp:057ddff2930c4c49a1ae2a4736575404,887.0,896.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:5ca63041987a479d8ce4857bdb035596,exp:057ddff2930c4c49a1ae2a4736575404,896.0,902.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:f4a07514cdbc44e489b585764c1990de,exp:057ddff2930c4c49a1ae2a4736575404,902.0,908.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:43bb81a2397849a18447ea245fc4f784,exp:057ddff2930c4c49a1ae2a4736575404,908.0,913.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:c14af91b8ace4e19926758f6346db3da,exp:057ddff2930c4c49a1ae2a4736575404,913.0,919.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:036d729228ba4f03852ff9d6e533230c,exp:057ddff2930c4c49a1ae2a4736575404,919.0,922.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:e902ca58556e43fa95fc38a7d8c1a081,exp:057ddff2930c4c49a1ae2a4736575404,922.0,923.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:e8323950833d47c791e3b4acefe89299,exp:057ddff2930c4c49a1ae2a4736575404,787.0,793.0,ma:b301f78b09f94e4f80131d7818df033a
tf:5c4e067f31df417fb3bee73628377840,exp:057ddff2930c4c49a1ae2a4736575404,863.0,869.0,ma:8e508633942f467daba058fd25409e2b
tf:ee8278d380b24ad7b32d9f5e15717a6e,exp:057ddff2930c4c49a1ae2a4736575404,869.0,876.0,ma:8e508633942f467daba058fd25409e2b
tf:c1d6f28709a549b4967a23bf0b201013,exp:057ddff2930c4c49a1ae2a4736575404,876.0,877.0,ma:8e508633942f467daba058fd25409e2b
tf:21e180eb0ae64d90bac5096c9be26a9d,exp:057ddff2930c4c49a1ae2a4736575404,928.0,932.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:e2c1b5b80f224d3591506cd2a9ae30ab,exp:057ddff2930c4c49a1ae2a4736575404,932.0,934.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:4e20f28d05374d25922aa1897456a2ae,exp:057ddff2930c4c49a1ae2a4736575404,934.0,943.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:72f015fc64a146da9f83c81024e2351c,exp:057ddff2930c4c49a1ae2a4736575404,943.0,955.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:8721023013a445609dce713be9a0dd1e,exp:057ddff2930c4c49a1ae2a4736575404,955.0,962.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:c2371a26808c47aeb042f55c8faa41dc,exp:057ddff2930c4c49a1ae2a4736575404,962.0,965.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:5f7b8f6036ff4d938e5ff7cce2789e2e,exp:057ddff2930c4c49a1ae2a4736575404,965.0,978.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:e44dbcbbebb842b6b2bdb5937e018ad7,exp:057ddff2930c4c49a1ae2a4736575404,978.5,981.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:2a3b2582031a43439e015790373cae96,exp:057ddff2930c4c49a1ae2a4736575404,877.0,878.0,ma:8e508633942f467daba058fd25409e2b
tf:8d2f852ede094826abd70b28731adad8,exp:057ddff2930c4c49a1ae2a4736575404,878.0,879.0,ma:8e508633942f467daba058fd25409e2b
tf:730b4223b56d4b769fcee4d99e723e6e,exp:057ddff2930c4c49a1ae2a4736575404,879.0,888.0,ma:8e508633942f467daba058fd25409e2b
tf:2b147b1c6d0447888a4510ad7acd3c8d,exp:057ddff2930c4c49a1ae2a4736575404,981.5,984.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:f4beaaed53c749208bdbbc6064e481e0,exp:057ddff2930c4c49a1ae2a4736575404,989.5,1001.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:64513e0f3c8b4284b6faab04d624ab12,exp:057ddff2930c4c49a1ae2a4736575404,1001.5,1010.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:5f21eaec3a274cd3ad89eb9bcc4aec7a,exp:057ddff2930c4c49a1ae2a4736575404,1010.5,1013.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:361aec216833448887febead5ee07549,exp:057ddff2930c4c49a1ae2a4736575404,1013.5,1016.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:f0a9b6233474420b8375bd2194a86cfb,exp:057ddff2930c4c49a1ae2a4736575404,1016.5,1019.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:8270283e2a20454390dc419b7f104cd9,exp:057ddff2930c4c49a1ae2a4736575404,1019.5,1022.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:5946829d567a4911a93afee3ff7eee6d,exp:057ddff2930c4c49a1ae2a4736575404,1022.5,1027.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:07a9c791c8d4462aa2ce2022026d3cb6,exp:057ddff2930c4c49a1ae2a4736575404,793.0,800.5,ma:b301f78b09f94e4f80131d7818df033a
tf:68b9c13c3bcd4cee9c1eb45b60bc8ea2,exp:057ddff2930c4c49a1ae2a4736575404,1027.0,1035.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:c00c777f93804de59dc9e93158399f4d,exp:057ddff2930c4c49a1ae2a4736575404,800.5,806.5,ma:b301f78b09f94e4f80131d7818df033a
tf:bf123fa6b1364b85ba99e71ffbc1e145,exp:057ddff2930c4c49a1ae2a4736575404,1035.0,1041.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:de5fe43b868d4fe29b84b26065e27d6a,exp:057ddff2930c4c49a1ae2a4736575404,1046.0,1058.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:4db99648c5894641af69b752cebaf198,exp:057ddff2930c4c49a1ae2a4736575404,1058.0,1066.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:8543c6f4628b4d738d1e0f434b023ea9,exp:057ddff2930c4c49a1ae2a4736575404,830.0,840.5,ma:b301f78b09f94e4f80131d7818df033a
tf:009dfdbfc51d40d3851ef600fd3c975b,exp:057ddff2930c4c49a1ae2a4736575404,840.5,852.5,ma:b301f78b09f94e4f80131d7818df033a
tf:7b90c2991a0747c98a152af8a0a503c2,exp:057ddff2930c4c49a1ae2a4736575404,852.5,858.5,ma:b301f78b09f94e4f80131d7818df033a
tf:d919f53a1b0b4ccc86aa5b25acc90190,exp:057ddff2930c4c49a1ae2a4736575404,858.5,866.0,ma:b301f78b09f94e4f80131d7818df033a
tf:1b3d3b8885b4489d89d6234e7ba3a4f4,exp:057ddff2930c4c49a1ae2a4736575404,866.0,878.0,ma:b301f78b09f94e4f80131d7818df033a
tf:5af539d2b3ea4ea29171a94d18bc4cbf,exp:057ddff2930c4c49a1ae2a4736575404,1066.0,1068.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tm:363f9d47aa664134b0cebbd3b654d71d,exp:057ddff2930c4c49a1ae2a4736575404,806.0,811.0,mr:ddd54e3c831042bcb77d960bee536350
tm:6dc71c0713bd4a4ba252da18a313a48b,exp:057ddff2930c4c49a1ae2a4736575404,843.5,848.5,mr:ddd54e3c831042bcb77d960bee536350
tm:560473bbcbcc4a9f89be353e554460e9,exp:057ddff2930c4c49a1ae2a4736575404,874.5,879.5,mr:ddd54e3c831042bcb77d960bee536350
tm:34cd37c8ef554d44922360b2ab853011,exp:057ddff2930c4c49a1ae2a4736575404,923.0,928.0,mr:ddd54e3c831042bcb77d960bee536350
tm:bbd3790ca14d4b2ebabc206eda98b62c,exp:057ddff2930c4c49a1ae2a4736575404,984.5,989.5,mr:ddd54e3c831042bcb77d960bee536350
tm:63c231bea3d2455bbfa503ddaf319c4e,exp:057ddff2930c4c49a1ae2a4736575404,1041.0,1046.0,mr:ddd54e3c831042bcb77d960bee536350
tm:d7fe6118243440dd91991980af34e3b8,exp:057ddff2930c4c49a1ae2a4736575404,753.0,758.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:5f8655a09f2145c8a7b2689ced12e4a6,exp:057ddff2930c4c49a1ae2a4736575404,782.0,787.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:dbb7e5df7eb74799832122eb09cb8a37,exp:057ddff2930c4c49a1ae2a4736575404,825.0,830.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:6069273a86c94dfbba908ba06ce78158,exp:057ddff2930c4c49a1ae2a4736575404,777.0,782.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:1e129e8043c54cc18db589ceb2da54eb,exp:057ddff2930c4c49a1ae2a4736575404,820.0,825.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:f14abbbaf7634e23ad09587dece65e64,exp:057ddff2930c4c49a1ae2a4736575404,858.0,863.0,mr:6fc3dc291d2740dd998877935d09e2ff
tm:7f4ac92f3338404e84e4c368beeaade7,exp:057ddff2930c4c49a1ae2a4736575404,888.0,893.0,mr:6fc3dc291d2740dd998877935d09e2ff
tf:a69d86ea154d42958eec43f6b208278e,exp:057ddff2930c4c49a1ae2a4736575404,1068.0,1069.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:727548c264f94ba8ae42343191842e8f,exp:057ddff2930c4c49a1ae2a4736575404,1069.0,1076.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:3cbcbbc8f7f6409683936ece7af093fd,exp:057ddff2930c4c49a1ae2a4736575404,1076.0,1085.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:ba7f6319d8774b60ab460860c5eb7957,exp:057ddff2930c4c49a1ae2a4736575404,1085.0,1088.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:22ee13cf63d646a18de7ac2f4467b800,exp:057ddff2930c4c49a1ae2a4736575404,878.0,884.0,ma:b301f78b09f94e4f80131d7818df033a
tf:5bc2df600251491ea49bfcf737829383,exp:057ddff2930c4c49a1ae2a4736575404,884.0,888.5,ma:b301f78b09f94e4f80131d7818df033a
tf:96a31d366ca94db6a091c5b10791e7a5,exp:057ddff2930c4c49a1ae2a4736575404,888.5,894.5,ma:b301f78b09f94e4f80131d7818df033a
tf:747877b1803149daa6f7e6d3d0a34db8,exp:057ddff2930c4c49a1ae2a4736575404,1088.0,1094.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:9bf469f97bbe48beab36d516c4517933,exp:057ddff2930c4c49a1ae2a4736575404,894.5,900.5,ma:b301f78b09f94e4f80131d7818df033a
tf:3519b70ec0b4439bbfce2cd3574ea0f3,exp:057ddff2930c4c49a1ae2a4736575404,900.5,907.5,ma:8e508633942f467daba058fd25409e2b
tf:0a3a522aca1b404891b9d6bdc217b377,exp:057ddff2930c4c49a1ae2a4736575404,900.5,911.0,ma:b301f78b09f94e4f80131d7818df033a
tf:d35d1d2c4a8c4ea8956dfcf365c5283e,exp:057ddff2930c4c49a1ae2a4736575404,911.0,914.0,ma:b301f78b09f94e4f80131d7818df033a
tf:cb9c6e43d08e48bba8722575810afe28,exp:057ddff2930c4c49a1ae2a4736575404,1094.0,1099.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:65fee7891ae9417586774df1c9597d1f,exp:057ddff2930c4c49a1ae2a4736575404,1099.0,1109.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:0b9899c9a69d4a73ad94cc37f676ecb5,exp:057ddff2930c4c49a1ae2a4736575404,1109.5,1113.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:b90a01066a704529ad5074951352e87b,exp:057ddff2930c4c49a1ae2a4736575404,1113.5,1119.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:439c9d5e95da45019fba9d209cd83a3b,exp:057ddff2930c4c49a1ae2a4736575404,1119.5,1124.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:8f420a5360e24e3881cc6b30930c91f0,exp:057ddff2930c4c49a1ae2a4736575404,1124.5,1132.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:cc44c9fab0d941a686528018fff75a1e,exp:057ddff2930c4c49a1ae2a4736575404,1132.0,1135.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:55f3239d36b84adb9477b2e3650926d2,exp:057ddff2930c4c49a1ae2a4736575404,907.5,911.5,ma:8e508633942f467daba058fd25409e2b
tf:a47d2ccb644f46568c82954614b46619,exp:057ddff2930c4c49a1ae2a4736575404,911.5,912.5,ma:8e508633942f467daba058fd25409e2b
tf:ac26d439b89e4a109cdc5e8867e2b6c1,exp:057ddff2930c4c49a1ae2a4736575404,912.5,918.5,ma:8e508633942f467daba058fd25409e2b
tf:a1802ff2544d4418a4947daf94e243c1,exp:057ddff2930c4c49a1ae2a4736575404,918.5,921.5,ma:8e508633942f467daba058fd25409e2b
tf:6ab06a2587af4d768079282494957de6,exp:057ddff2930c4c49a1ae2a4736575404,921.5,930.5,ma:8e508633942f467daba058fd25409e2b
tf:f0b139821d444a7bbebf692614e4be2b,exp:057ddff2930c4c49a1ae2a4736575404,930.5,937.5,ma:8e508633942f467daba058fd25409e2b
tf:51c861b745624236bb5c1a1392fa5321,exp:057ddff2930c4c49a1ae2a4736575404,1140.0,1143.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:f36dffa0171549e88de2dc4ac8e32c70,exp:057ddff2930c4c49a1ae2a4736575404,937.5,940.5,ma:8e508633942f467daba058fd25409e2b
tf:4f48bac7a573405aa8f71048e19eed18,exp:057ddff2930c4c49a1ae2a4736575404,1143.0,1151.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:d18dc63fa4634716af4ebdb31c80aa90,exp:057ddff2930c4c49a1ae2a4736575404,940.5,946.5,ma:8e508633942f467daba058fd25409e2b
tf:131c82b69c0e4e09a91107493f71a867,exp:057ddff2930c4c49a1ae2a4736575404,1151.0,1159.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:32fad271496548aa8e13bf83d855fb67,exp:057ddff2930c4c49a1ae2a4736575404,1159.0,1171.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:dd335b50cf894f2f8d80f492ff67754f,exp:057ddff2930c4c49a1ae2a4736575404,1171.0,1176.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:4168d80304cc4924b99857e9556b380b,exp:057ddff2930c4c49a1ae2a4736575404,955.0,959.0,ma:8e508633942f467daba058fd25409e2b
tf:c92d16a6502b42bfa70b429a4ef09be8,exp:057ddff2930c4c49a1ae2a4736575404,981.5,989.5,ma:8e508633942f467daba058fd25409e2b
tf:96570c5dbb8e46d2aeacfd236418fe82,exp:057ddff2930c4c49a1ae2a4736575404,989.5,996.5,ma:8e508633942f467daba058fd25409e2b
tf:e71c6b38f20f4407a84603cc95c2c002,exp:057ddff2930c4c49a1ae2a4736575404,1176.0,1181.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:a2997e452509468180c86a517399e449,exp:057ddff2930c4c49a1ae2a4736575404,1181.0,1191.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:6ef54b99bc4747b581a806a5c93400fe,exp:057ddff2930c4c49a1ae2a4736575404,1027.0,1034.0,ma:8e508633942f467daba058fd25409e2b
tf:f393e86fab3549669018e0bc4407f216,exp:057ddff2930c4c49a1ae2a4736575404,1034.0,1036.0,ma:8e508633942f467daba058fd25409e2b
tf:25d35a9692a1456e8eafa5110d05cad0,exp:057ddff2930c4c49a1ae2a4736575404,1036.0,1040.0,ma:8e508633942f467daba058fd25409e2b
tf:71ee70ff90c4431fbb4f8be86104e3f7,exp:057ddff2930c4c49a1ae2a4736575404,1191.5,1194.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:05a5f956af9e443bad43ba33baba72db,exp:057ddff2930c4c49a1ae2a4736575404,1194.5,1208.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:cb17de1736bd48b38e9372fd96f6de27,exp:057ddff2930c4c49a1ae2a4736575404,1040.0,1042.0,ma:8e508633942f467daba058fd25409e2b
tf:ee6a06dbddd548379b130e1336989ff5,exp:057ddff2930c4c49a1ae2a4736575404,1208.0,1214.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:490604bed1ac453f89379e41caa281d2,exp:057ddff2930c4c49a1ae2a4736575404,1219.0,1228.0,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:1b8c13af7ca949379293727c00393f8a,exp:057ddff2930c4c49a1ae2a4736575404,1228.0,1229.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:02dc4be6d0384b4dbe04b6e5168dbdd6,exp:057ddff2930c4c49a1ae2a4736575404,1066.0,1072.0,ma:8e508633942f467daba058fd25409e2b
tf:413b8cb476414b48a178c9eeba1c4aa3,exp:057ddff2930c4c49a1ae2a4736575404,1229.5,1231.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tf:895b125a94604c6aa843a638e5e1eb24,exp:057ddff2930c4c49a1ae2a4736575404,1231.5,1236.5,ma:8e508633942f467daba058fd25409e2b
tf:56367d31cc6741039653ae7f836c3af1,exp:057ddff2930c4c49a1ae2a4736575404,1236.5,1243.5,ma:3e1b32ad123d427aa0fe4dbded79377a
tm:c0d75579b4a141df918ec863180200d3,exp:057ddff2930c4c49a1ae2a4736575404,1135.0,1140.0,mr:ddd54e3c831042bcb77d960bee536350
tm:8b1d3bca4b384b17aa822929fd930b2b,exp:057ddff2930c4c49a1ae2a4736575404,1214.0,1219.0,mr:ddd54e3c831042bcb77d960bee536350
tm:bb2ac604b01249c18469fbfa5f766a32,exp:057ddff2930c4c49a1ae2a4736575404,951.5,956.5,mr:6fc3dc291d2740dd998877935d09e2ff
tm:6f6d7dd2298e4308ad61b6fa70de4e7b,exp:057ddff2930c4c49a1ae2a4736575404,946.5,951.5,mr:6fc3dc291d2740dd998877935d09e2ff
tf:6fb51b4caf9b41518bd8ab865d32fd1a,exp:057ddff2930c4c49a1ae2a4736575404,1236.5,1240.5,ma:8e508633942f467daba058fd25409e2b
tf:1ef09438ae924aec9d470d85bc55f5cb,exp:057ddff2930c4c49a1ae2a4736575404,1240.5,1246.5,ma:8e508633942f467daba058fd25409e2b
tf:895233f5eb6241cc8cbcccea2c82b5db,exp:057ddff2930c4c49a1ae2a4736575404,1246.5,1250.5,ma:8e508633942f467daba058fd25409e2b
tf:98fbfcbbd59e42ef9d9fd422f741a98a,exp:2ed718a83c38420daa8c8a7658aad54f,427.0,436.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:38fbd3f5ccac482ea0875b50e5b81423,exp:2ed718a83c38420daa8c8a7658aad54f,436.0,439.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:b33bafbc8318489b804e66196f0f1249,exp:2ed718a83c38420daa8c8a7658aad54f,439.0,444.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:9236c8f5ce63477ba316664fd66edc59,exp:2ed718a83c38420daa8c8a7658aad54f,444.0,447.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:3c5defd108ec4e34bbf11f73d7e1fa8d,exp:2ed718a83c38420daa8c8a7658aad54f,447.0,456.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:3436f7a595864df986b225a16ae6d780,exp:2ed718a83c38420daa8c8a7658aad54f,596.0,597.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:e1314f2593c94b38ac4a5754458b640c,exp:2ed718a83c38420daa8c8a7658aad54f,597.0,599.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:eb328564766940318f017cddf0b00fcc,exp:2ed718a83c38420daa8c8a7658aad54f,599.0,604.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:dc1d729f104d423fa0dc09b36b7decaf,exp:2ed718a83c38420daa8c8a7658aad54f,604.0,610.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:70be2142ebbf45ada72ffc01495cb261,exp:2ed718a83c38420daa8c8a7658aad54f,610.0,613.0,ma:e90b4a14fa6c41eb9815084e5877084f
tf:d5947fc2be18469abf90c3434502b720,exp:2ed718a83c38420daa8c8a7658aad54f,597.0,602.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:abd7d48536c54a4c868aa0d5a3b0749e,exp:2ed718a83c38420daa8c8a7658aad54f,607.0,616.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:befc149c37f347048b432745b40ba525,exp:2ed718a83c38420daa8c8a7658aad54f,616.0,618.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:1991d3e8ff8d4c2abc42301346d4cac6,exp:2ed718a83c38420daa8c8a7658aad54f,618.0,621.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:69f489de7b884e54951538787e6dcdb7,exp:2ed718a83c38420daa8c8a7658aad54f,536.0,546.5,ma:c9964af24ae748de9b5416a01816cebe
tf:39059ccc767845fa91a9b1019aa295f8,exp:2ed718a83c38420daa8c8a7658aad54f,546.5,552.5,ma:c9964af24ae748de9b5416a01816cebe
tf:4d408cadfbae462e88469109c7db6d1a,exp:2ed718a83c38420daa8c8a7658aad54f,621.0,629.0,ma:c5b807781ea94c52a7bde639541d2c8c
tf:be882be6639c4e3baadb989b99d47cb2,exp:2ed718a83c38420daa8c8a7658aad54f,629.0,639.5,ma:c5b807781ea94c52a7bde639541d2c8c
