positions.task_id,positions.exp_id,positions.start_time,positions.end_time,positions.ressource_id
tf:47b92b19786f442b9f610d948f03b431,exp:d52d50e8ae714499a95573f157bde564,376.0,379.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:2412d1307b02471fba48451a9d97d329,exp:d52d50e8ae714499a95573f157bde564,379.0,381.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:cc9f674d64b945a6aea0d425ef485e93,exp:d52d50e8ae714499a95573f157bde564,379.0,385.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:4f3903b4a2bc4e16bf6913f2325db5be,exp:d52d50e8ae714499a95573f157bde564,385.0,387.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:3030e8f6a4934ff98d04a9806deb52de,exp:d52d50e8ae714499a95573f157bde564,387.0,395.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:dc8489a2007a48079d34728f942dcf79,exp:d52d50e8ae714499a95573f157bde564,395.0,397.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:3784a47f8a3345deaf9adfa6189f5714,exp:d52d50e8ae714499a95573f157bde564,397.0,402.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:f0afadaadc2143c8ba2459210f0a290c,exp:d52d50e8ae714499a95573f157bde564,402.0,405.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:3977c08e9313418799131d83742b90d0,exp:d52d50e8ae714499a95573f157bde564,405.0,411.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:5982acc1d66f4c3b8269d4e89667fedf,exp:d52d50e8ae714499a95573f157bde564,411.0,412.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:53712e9dcbf34faf8a61d701678fe6b9,exp:d52d50e8ae714499a95573f157bde564,412.0,413.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:242ddc2991674dd2bfd9a87a5fe70685,exp:d52d50e8ae714499a95573f157bde564,397.0,398.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:9d870c0505b34c349ec4e1abaa0740ae,exp:d52d50e8ae714499a95573f157bde564,398.0,403.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:977d08f1e41d4a5cadb6ca7e96060a48,exp:d52d50e8ae714499a95573f157bde564,413.5,419.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:8650ede79611406aaf331538fda13021,exp:d52d50e8ae714499a95573f157bde564,419.5,427.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:254ab0a4d5334fdaaa25b2d6a3236f14,exp:d52d50e8ae714499a95573f157bde564,427.5,435.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:57230c0d61784b64befda31c94479d5b,exp:d52d50e8ae714499a95573f157bde564,440.5,452.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:f9bdf03a0dc84d2ab371e82954d42ed4,exp:d52d50e8ae714499a95573f157bde564,452.5,457.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:60e895bd19ec4ae4b5db976bb6fe32a0,exp:d52d50e8ae714499a95573f157bde564,457.0,470.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:7bd1c9ac5e28479c805411d80ac8e874,exp:d52d50e8ae714499a95573f157bde564,470.5,475.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:c4fccf30dde14c23bec301ca8917519e,exp:d52d50e8ae714499a95573f157bde564,408.0,410.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:bcb361376101499ea2e55425bafb39c4,exp:d52d50e8ae714499a95573f157bde564,410.0,412.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:cb2318d0b1c04147b654833cde0de49b,exp:d52d50e8ae714499a95573f157bde564,412.0,420.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:bc27b0006b33422296c006bb8d79ddb4,exp:d52d50e8ae714499a95573f157bde564,475.5,477.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:c95543d50e3249ec8b4e88954717d0fd,exp:d52d50e8ae714499a95573f157bde564,21.0,34.5,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:0ff7e7ff3d3a41468187d29af9f88a7f,exp:d52d50e8ae714499a95573f157bde564,420.0,421.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:183333a2eebe4b62b81662100107c646,exp:d52d50e8ae714499a95573f157bde564,477.5,478.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:63551e94464449f586610dc136d0d511,exp:d52d50e8ae714499a95573f157bde564,483.5,489.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:3e688face951467592f49a81e5a2e223,exp:d52d50e8ae714499a95573f157bde564,489.5,495.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ac03367acccd4f2a94b53f3e30a1f99b,exp:d52d50e8ae714499a95573f157bde564,495.5,497.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ebcbfb68d6f843a89c34fb3200c79b67,exp:d52d50e8ae714499a95573f157bde564,497.5,501.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:f88a0ccbbeb24b25bc05648159b9f2b6,exp:d52d50e8ae714499a95573f157bde564,501.5,507.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:d43cff0173c74fbfa1ee04696571a009,exp:d52d50e8ae714499a95573f157bde564,426.0,427.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:fe2cfea858ba42bca6fabcae59172fb6,exp:d52d50e8ae714499a95573f157bde564,427.0,432.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:fb002981a4ef47cf89e500b63bc34f52,exp:d52d50e8ae714499a95573f157bde564,432.0,437.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:18cf4cbcc15c488ba4c4a46198b7bac0,exp:d52d50e8ae714499a95573f157bde564,507.5,509.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:8a6a90625e014d7387c1ce27b3c03a37,exp:d52d50e8ae714499a95573f157bde564,509.5,517.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:18fe0a3f236b41a18a6d19530f52f473,exp:d52d50e8ae714499a95573f157bde564,517.5,522.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:d154f579d0514bfaa1cb43fdb7b103ac,exp:d52d50e8ae714499a95573f157bde564,527.5,532.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:77e9fff44796413886533e268807df18,exp:d52d50e8ae714499a95573f157bde564,532.5,538.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:99dc973908b74f848a9a960288a4ec78,exp:d52d50e8ae714499a95573f157bde564,431.0,437.0,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:a93a31a774884e7282c59a3a07ef39b0,exp:d52d50e8ae714499a95573f157bde564,447.0,453.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:a811b3f9da3c473ca17877d52710c65b,exp:d52d50e8ae714499a95573f157bde564,453.0,456.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:cbdb23e6ac01408e8d9845b2c98494ae,exp:d52d50e8ae714499a95573f157bde564,538.5,544.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:4990aa34ce534e9bb019322ff24b13ba,exp:d52d50e8ae714499a95573f157bde564,456.0,464.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:35daeba249d043d2bdcab6bfff996e1a,exp:d52d50e8ae714499a95573f157bde564,544.5,548.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:a1a36e49127442c6827c14d9784b4943,exp:d52d50e8ae714499a95573f157bde564,548.5,552.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:c36d857020b044ef8eacbcfc5983f856,exp:d52d50e8ae714499a95573f157bde564,552.5,553.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:04b1f28f3acd451b8d90afd2b01c5627,exp:d52d50e8ae714499a95573f157bde564,558.5,563.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:28d72905a165424496bbfc901a26ab7b,exp:d52d50e8ae714499a95573f157bde564,563.0,564.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:c706fea56fa34ee6af36be08e1c5e726,exp:d52d50e8ae714499a95573f157bde564,564.0,568.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:29aad9de375b4bf1b8ba1c710cc8a530,exp:d52d50e8ae714499a95573f157bde564,464.0,471.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:40411ac5afef4c09af3e102368cd5df1,exp:d52d50e8ae714499a95573f157bde564,471.0,476.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:50c4167b9adb4560af7d644181c73e2b,exp:d52d50e8ae714499a95573f157bde564,568.5,571.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:699ff789a1004e63843afb209ae0f4c3,exp:d52d50e8ae714499a95573f157bde564,571.5,574.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:0e17b588ceb04bdaab26f74fd372c3d3,exp:d52d50e8ae714499a95573f157bde564,574.5,580.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:5ecc6e1d2d9341779d6445f698084c83,exp:d52d50e8ae714499a95573f157bde564,580.5,589.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:8c68e317031b463da63b08f92b53ca2c,exp:d52d50e8ae714499a95573f157bde564,589.5,597.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tm:b5139d18267f48d78563bec4d190a3a3,exp:d52d50e8ae714499a95573f157bde564,381.0,386.0,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:e62640348aad41b99159989a9c0120cf,exp:d52d50e8ae714499a95573f157bde564,435.5,440.5,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:862682407f1d4eea9dfb7637fc661ea1,exp:d52d50e8ae714499a95573f157bde564,478.5,483.5,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:f8093a74064d4b7eb5b793000557bcff,exp:d52d50e8ae714499a95573f157bde564,522.5,527.5,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:5b1cbee1c682400798e299938b2dbdd4,exp:d52d50e8ae714499a95573f157bde564,553.5,558.5,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:9e089a698d9b4afe89398ca426008124,exp:d52d50e8ae714499a95573f157bde564,426.0,431.0,mr:25a011e46f574b7d89a71076049428ea
tm:b8849d4f5fdb45acb81632cc40c55f79,exp:d52d50e8ae714499a95573f157bde564,437.0,442.0,mr:25a011e46f574b7d89a71076049428ea
tm:547a1e3d308549dcacfb5fba973681ce,exp:d52d50e8ae714499a95573f157bde564,403.0,408.0,mr:25a011e46f574b7d89a71076049428ea
tm:24e403a5308d4853a84a870aa2cf13ea,exp:d52d50e8ae714499a95573f157bde564,421.0,426.0,mr:25a011e46f574b7d89a71076049428ea
tm:1e01ffee9804463d8ef0294561e15ef1,exp:d52d50e8ae714499a95573f157bde564,442.0,447.0,mr:25a011e46f574b7d89a71076049428ea
tm:7f38144a858541e99f43514bd1bd1dbe,exp:d52d50e8ae714499a95573f157bde564,476.0,481.0,mr:25a011e46f574b7d89a71076049428ea
tf:1c165858f5f5478fac11daf94cdff19e,exp:d52d50e8ae714499a95573f157bde564,442.0,443.5,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:f699028c91cb48d19b27c275102eebd9,exp:d52d50e8ae714499a95573f157bde564,597.0,604.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:5b76496050ee466e885b7400db19b948,exp:d52d50e8ae714499a95573f157bde564,443.5,457.0,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:0f4c680d2b2543b299102f5d3c128e49,exp:d52d50e8ae714499a95573f157bde564,604.0,609.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:bf8104c2b76d4876a64bee02a5ca44d7,exp:d52d50e8ae714499a95573f157bde564,457.0,458.5,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:62f67e2dbb02497486f208877ddff212,exp:d52d50e8ae714499a95573f157bde564,481.0,490.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:215b94869ff8446fb65fe9e9addb3d18,exp:d52d50e8ae714499a95573f157bde564,490.0,497.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:f7c760831fde43c0879846bd36fe7f40,exp:d52d50e8ae714499a95573f157bde564,609.0,617.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:b61cedf43e034efc820231a50f15de37,exp:d52d50e8ae714499a95573f157bde564,617.0,618.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:2fe7447fe0b94a51ac7cd1563b6b69a6,exp:d52d50e8ae714499a95573f157bde564,497.0,499.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:9d80d96e801748a78d8f313367703705,exp:d52d50e8ae714499a95573f157bde564,499.0,502.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:2d515d22ad474e01aeef40cd7b475fcf,exp:d52d50e8ae714499a95573f157bde564,502.0,507.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:7336e2f335344cb0a529066032b155b3,exp:d52d50e8ae714499a95573f157bde564,507.0,516.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:0c8c615aab9244fb807ecd514611c82c,exp:d52d50e8ae714499a95573f157bde564,516.0,519.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:2881c1e1e6a94aed872f4b798a00c1f3,exp:d52d50e8ae714499a95573f157bde564,519.0,522.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:5b9e5b57c1d9480ba59393b0618b6584,exp:d52d50e8ae714499a95573f157bde564,618.0,626.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ff1cfdb1eb504ad18bb34ff89f1af425,exp:d52d50e8ae714499a95573f157bde564,631.0,634.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:28a4b99ca98941c792756672a3754a61,exp:d52d50e8ae714499a95573f157bde564,522.0,531.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:26b3688f2ab94e7f95410565383411f9,exp:d52d50e8ae714499a95573f157bde564,531.0,536.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:011033112e3841e5aeff647543a41fb7,exp:d52d50e8ae714499a95573f157bde564,536.0,540.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:43df611f773848be86a129aece19c9a4,exp:d52d50e8ae714499a95573f157bde564,540.0,541.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:c4c90e85045240f5afb3b34fa93b4d31,exp:d52d50e8ae714499a95573f157bde564,541.0,542.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:09658afada2942f594d9fb4f89a5918a,exp:d52d50e8ae714499a95573f157bde564,542.0,546.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:f5a5e5e4273f4d58bbcc01ca0703030a,exp:d52d50e8ae714499a95573f157bde564,546.0,552.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:ca1e9794828c4dd2b9e0f5a505a29c1a,exp:d52d50e8ae714499a95573f157bde564,552.0,556.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:c0bfc1136bda4006ac38572fb138c70d,exp:d52d50e8ae714499a95573f157bde564,561.0,570.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:cc277e57e2d446d3b8282c521f891326,exp:d52d50e8ae714499a95573f157bde564,634.0,643.0,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ec81abc1fbae4f15b114f7fd431a93b1,exp:d52d50e8ae714499a95573f157bde564,643.0,644.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:1b95d0b4989e42a5b27038306b227511,exp:d52d50e8ae714499a95573f157bde564,644.5,656.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:e43f32afc87042d7b2489483fa73975d,exp:d52d50e8ae714499a95573f157bde564,656.5,665.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:fbb148e573974ce5a998240cc2499f7f,exp:d52d50e8ae714499a95573f157bde564,570.0,574.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:4fa8f9cbf87f42babe65ff93b3e34440,exp:d52d50e8ae714499a95573f157bde564,665.5,668.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:c2b31363aaad45fda9e751ae062e5063,exp:d52d50e8ae714499a95573f157bde564,668.5,671.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ad569c63bbff4ba4a12a373c4cf2707b,exp:d52d50e8ae714499a95573f157bde564,574.0,582.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:ba430daa80de437dae3cefeb97eec657,exp:d52d50e8ae714499a95573f157bde564,582.0,584.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:5e27ef3ae61f4b37b989585bbefed732,exp:d52d50e8ae714499a95573f157bde564,584.0,586.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:2bbd5aaf817c46d4a06a05cf1bdf0c11,exp:d52d50e8ae714499a95573f157bde564,586.0,589.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:c8d1ce3fdc534dbd85ed8aa41eb48b19,exp:d52d50e8ae714499a95573f157bde564,589.0,597.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:f8c804d14c7a42f3833577f11232e957,exp:d52d50e8ae714499a95573f157bde564,597.0,600.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:286122af1cc54d2a9890cfca9ac9a493,exp:d52d50e8ae714499a95573f157bde564,600.0,603.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:25b506b4f3644dd196ac7c67bdd66d54,exp:d52d50e8ae714499a95573f157bde564,603.0,611.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:d100953ca9b44814a8a76eb995cf0c44,exp:d52d50e8ae714499a95573f157bde564,611.0,619.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:22355fb4edff4570bab70e73ea4742b8,exp:d52d50e8ae714499a95573f157bde564,619.0,622.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:1ef2d97b1f554d31b4000dea051c1032,exp:d52d50e8ae714499a95573f157bde564,622.0,625.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:212da8ed31da46b8a955af2f3e9a6fa3,exp:d52d50e8ae714499a95573f157bde564,625.0,627.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:7f9818dd6df841b891b0dc6f9097a768,exp:d52d50e8ae714499a95573f157bde564,627.0,633.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:8e0758b4edb34b5bb430a659cbbf3aae,exp:d52d50e8ae714499a95573f157bde564,671.5,675.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:efc9cb56f86849ebb14979764f75c76f,exp:d52d50e8ae714499a95573f157bde564,566.0,576.5,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:a72641be475b48708606112ad84d76fe,exp:d52d50e8ae714499a95573f157bde564,638.0,647.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:705e12e6934940d0a4c0fae32c4c77b8,exp:d52d50e8ae714499a95573f157bde564,647.0,649.0,ma:d92c3cb97f434cafb74a33f2abe01268
tf:d80369196cd44ba194f18c6813495037,exp:d52d50e8ae714499a95573f157bde564,680.5,683.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:ac19c1566ee44ebda83fb8f95c9b9b30,exp:d52d50e8ae714499a95573f157bde564,683.5,685.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:35b344f1fef647df9a3628543ef0cdfb,exp:d52d50e8ae714499a95573f157bde564,685.5,691.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:580c99831eac4b9f9d1e2758e26c3033,exp:d52d50e8ae714499a95573f157bde564,691.5,692.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:7cb5e9da1867408cae2ca9254bae9795,exp:d52d50e8ae714499a95573f157bde564,692.5,699.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:5c04305ce9ba44a0aabe9cb93e16f23c,exp:d52d50e8ae714499a95573f157bde564,699.5,703.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:fb28dfb28c67438ead5256b5071a5bf9,exp:d52d50e8ae714499a95573f157bde564,703.5,708.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:bde04c8e97b9433782fba96f39e215c5,exp:d52d50e8ae714499a95573f157bde564,708.5,710.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:9990b05133ed4d628ad7efea3c8847ea,exp:d52d50e8ae714499a95573f157bde564,710.5,711.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:f13c3eaf30f743c880c1a0dfbdeaf199,exp:d52d50e8ae714499a95573f157bde564,711.5,714.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:d8e82b230604447f8929c5d2cd961795,exp:d52d50e8ae714499a95573f157bde564,714.5,723.5,ma:d92c3cb97f434cafb74a33f2abe01268
tm:0ba2928df8c1419fbe9404d4c5ff1b6b,exp:d52d50e8ae714499a95573f157bde564,626.0,631.0,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:ce031820a411434dacac791476b2ebb5,exp:d52d50e8ae714499a95573f157bde564,675.5,680.5,mr:f2b0a4e30ca24e298f3fe7e089ed4881
tm:650c81fea00a48a7ac4c4fdafbc9f370,exp:d52d50e8ae714499a95573f157bde564,561.0,566.0,mr:25a011e46f574b7d89a71076049428ea
tm:8ea19f61bb8142c6b1b01b5b58b88526,exp:d52d50e8ae714499a95573f157bde564,556.0,561.0,mr:25a011e46f574b7d89a71076049428ea
tm:ca6ce2668b654a4f93bc4590b5447044,exp:d52d50e8ae714499a95573f157bde564,633.0,638.0,mr:25a011e46f574b7d89a71076049428ea
tf:5c3580160f0340e5a0731198c8946bf2,exp:d52d50e8ae714499a95573f157bde564,609.0,612.0,ma:acc5c8d32f0c4584a341f4b425ac1a45
tf:225bfa6937de476282b751eaa2c3f828,exp:d52d50e8ae714499a95573f157bde564,714.5,721.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:10fbfe99a435408d9cd14b651185bd6c,exp:d52d50e8ae714499a95573f157bde564,723.5,731.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:c19b6556361742d6a6eeb8ff59c625ac,exp:d52d50e8ae714499a95573f157bde564,731.5,733.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:7d49afd32a274d45b97aaa2540987db4,exp:d52d50e8ae714499a95573f157bde564,733.5,742.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:8af555e07e924fad85cfcb2c7e49270b,exp:d52d50e8ae714499a95573f157bde564,733.5,737.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:310763941fa6467d84e0f87bc24b7107,exp:d52d50e8ae714499a95573f157bde564,742.5,745.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:f1bb501029014299a78627dcaa430c8f,exp:d52d50e8ae714499a95573f157bde564,737.5,746.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:c5bc2d709b6448a6a99b9ee8c032114c,exp:d52d50e8ae714499a95573f157bde564,746.5,754.5,ma:d92c3cb97f434cafb74a33f2abe01268
tf:a0026cd64cb14a989887478916b24ff4,exp:d52d50e8ae714499a95573f157bde564,754.5,761.5,ma:a9e04afc5c5641c1b99c3d5df53cd42d
tf:81aad457d8ef4f028001a969acfcd3d3,exp:fdd555c3762f473c8f138915855d977f,76.0,81.0,ma:80bc6281528945b29f472e7d5e9f6f98
tf:e59aa2c48a4843e7be7938848373c695,exp:fdd555c3762f473c8f138915855d977f,81.0,86.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:9b2d25d1a49c44408581e5246b0c306f,exp:fdd555c3762f473c8f138915855d977f,86.0,90.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:8620c62060b2479799eb97c06a337281,exp:fdd555c3762f473c8f138915855d977f,90.0,94.0,ma:80bc6281528945b29f472e7d5e9f6f98
tf:a2945c7951914381b827cc45a6981bf9,exp:fdd555c3762f473c8f138915855d977f,94.0,95.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:9d3b69a6f54641db9fa252453d7dee83,exp:fdd555c3762f473c8f138915855d977f,95.0,102.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:a01648e480b84187a79065c8fd5a6d92,exp:fdd555c3762f473c8f138915855d977f,102.0,106.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:edecaf9052544ce285acdf1cd5ae56c9,exp:fdd555c3762f473c8f138915855d977f,106.0,111.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:16a7f731eddb4938bb5df2b6f6f9deaf,exp:fdd555c3762f473c8f138915855d977f,111.0,112.0,ma:80bc6281528945b29f472e7d5e9f6f98
tf:d8e0447f8ab84b92b5efb0cfec077adf,exp:fdd555c3762f473c8f138915855d977f,444.0,453.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:7b222fc6077d4fc6a68fa27203a9c347,exp:fdd555c3762f473c8f138915855d977f,453.0,455.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:6d27aaafa1ea41898990f9f1c5dcdd8e,exp:fdd555c3762f473c8f138915855d977f,455.0,457.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:536a551f9c2a4d1da7bf7f32fe125fd8,exp:fdd555c3762f473c8f138915855d977f,457.0,460.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:8f4a1b7712e5455f8efeff367981478c,exp:fdd555c3762f473c8f138915855d977f,460.0,462.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:3ac37aa1f00c4202975fcb89154d6ccf,exp:fdd555c3762f473c8f138915855d977f,462.0,468.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:192aaca3b06c45cf98d40f1345ba6552,exp:fdd555c3762f473c8f138915855d977f,468.0,473.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:75bcdc7529c04ab195c48e3ed733b157,exp:fdd555c3762f473c8f138915855d977f,473.0,480.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:634babe270084bfe88f0c2e2a3c7ba62,exp:fdd555c3762f473c8f138915855d977f,480.0,487.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:f235247b64b74941bb5b8f76bf88b033,exp:fdd555c3762f473c8f138915855d977f,487.0,496.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:61b67c882e8a47778c7f5faedb65b788,exp:fdd555c3762f473c8f138915855d977f,496.0,497.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:2c46a623223e4d3e977d5096c0b9aa6d,exp:fdd555c3762f473c8f138915855d977f,497.0,502.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:93619cca9d884cc2b38190894d2aa09d,exp:fdd555c3762f473c8f138915855d977f,502.0,503.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:144fa6882afe44848e14b5dd030bea38,exp:fdd555c3762f473c8f138915855d977f,503.0,507.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:660d86b5b8194cd5ada1f05e0491dff1,exp:fdd555c3762f473c8f138915855d977f,507.0,508.0,ma:80bc6281528945b29f472e7d5e9f6f98
tf:b527c49fc53c4993822f45d9aeff3bc4,exp:fdd555c3762f473c8f138915855d977f,512.0,520.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:cc63a405ad2746c5a94d63401e18cc12,exp:fdd555c3762f473c8f138915855d977f,520.0,523.0,ma:30fa81713c584edcb0279f05e9b9b9da
tf:1bc0da8ea71048f3b1a05315c17d8873,exp:fdd555c3762f473c8f138915855d977f,523.0,529.0,ma:30fa81713c584edcb0279f05e9b9b9da
